academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,endereco,tipo,url,foto_imovel
,,40.0,,1.0,,,,2654615711.0,,,,,,1.0,,,,,500.0,,"Rua Rodrigo Rizzo Fernandes de Lima, 219 - Cristo Redentor, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-cristo-redentor-joao-pessoa-pb-40m2-id-2654615711/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a55a850f43c6546365df77e0ba3cdb7a/apartamento-com-1-quarto-para-alugar-40m-no-cristo-redentor-joao-pessoa.jpg
0.0,4.0,91.0,0.0,3.0,,0.0,0.0,2671513803.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4500.0,0.0,"Rua Abelardo da Silva Guimarães Barreto, 28 - Altiplano Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-acesso-24-horas-altiplano-cabo-branco-joao-pessoa-pb-91m2-id-2671513803/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/64b3f0358d0d2a7ab8a40e752bb762fd/apartamento-com-3-quartos-para-alugar-91m-no-altiplano-cabo-branco-joao-pessoa.jpg
0.0,20.0,240.0,1.0,6.0,1650.0,1.0,1.0,2637188186.0,,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,6500.0,0.0,"Rua Augusto Antonio Toscano Varandas - João Agripino, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-joao-agripino-joao-pessoa-pb-240m2-id-2637188186/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0d34b68b446ad16d363aa8767ca64166/apartamento-com-4-quartos-para-venda-ou-aluguel-240m-no-joao-agripino-joao-pessoa.jpg
1.0,,60.0,0.0,1.0,,1.0,0.0,2668526514.0,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,4000.0,0.0,"Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-60m2-id-2668526514/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/81ba4437f46db69b0486f0a180a63f98/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
0.0,2.0,84.0,0.0,2.0,,1.0,0.0,2667708101.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3500.0,0.0,"Rua Maria Loureiro Franca - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-cabo-branco-joao-pessoa-pb-84m2-id-2667708101/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7d6dff42b1686b7fdacf6b24537785fe/apartamento-com-3-quartos-para-alugar-84m-no-cabo-branco-joao-pessoa.jpg
,,48.0,,1.0,,,,2643999262.0,,,,,,1.0,,,,,2800.0,,"Avenida Cajazeiras - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-manaira-joao-pessoa-pb-48m2-id-2643999262/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c33f4b90477a0b8e16b44736e54dbb0f/apartamento-com-1-quarto-para-alugar-48m-no-manaira-joao-pessoa.jpg
0.0,,75.0,0.0,1.0,,1.0,0.0,2658407183.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,5500.0,0.0,"Avenida Cabo Branco, 2890 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-cabo-branco-joao-pessoa-pb-75m2-id-2658407183/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f79034706fa9abf9f720da5b6f1ea98b/apartamento-com-2-quartos-para-alugar-75m-no-cabo-branco-joao-pessoa.jpg
0.0,,70.0,0.0,2.0,,0.0,0.0,2671028599.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,10000.0,0.0,"Avenida Presidente Afonso Pena - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-bessa-joao-pessoa-pb-70m2-id-2671028599/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f463f5ff78cfd2d90e7d24d1491a092d/apartamento-com-2-quartos-para-alugar-70m-no-bessa-joao-pessoa.jpg
,1.0,25.0,,1.0,,,,2557561250.0,,,,,,1.0,,,,,450.0,,"Rua Antônio Teotônio, 455 - Cristo Redentor, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-cristo-redentor-joao-pessoa-pb-25m2-id-2557561250/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6d4e0dbb4c15a69bd58d5029cfc72c8e/apartamento-com-1-quarto-para-alugar-25m-no-cristo-redentor-joao-pessoa.jpg
1.0,6.0,60.0,0.0,2.0,420.0,1.0,1.0,2664492800.0,520.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3500.0,0.0,"Rua Coronel Severino Lucena, 00 - Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-manaira-joao-pessoa-pb-60m2-id-2664492800/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f392dc45e6fbea1bf2951adb1312f4db/apartamento-com-2-quartos-para-venda-ou-aluguel-60m-no-manaira-joao-pessoa.jpg
0.0,,54.0,0.0,2.0,,1.0,0.0,2669659099.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6000.0,0.0,"Rua Norberto de Castro Nogueira - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-jardim-oceania-joao-pessoa-pb-54m2-id-2669659099/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a30c573e29516919281300c410f13185/apartamento-com-1-quarto-para-alugar-54m-no-jardim-oceania-joao-pessoa.jpg
,6.0,160.0,,3.0,,,,2667669001.0,,,,,,3.0,,,,2.0,4500.0,,"Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-manaira-joao-pessoa-pb-160m2-id-2667669001/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/50205fed71e0c8d299e754dbf18ac5c1/apartamento-com-3-quartos-para-venda-ou-aluguel-160m-no-manaira-joao-pessoa.jpg
0.0,,38.0,0.0,1.0,,0.0,0.0,2645307365.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2200.0,0.0,"Rua João Cabral de Lucena - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-bessa-joao-pessoa-pb-38m2-id-2645307365/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c60030f511076e63573fdd0ba962eb93/apartamento-com-1-quarto-para-alugar-38m-no-bessa-joao-pessoa.jpg
0.0,,62.0,0.0,1.0,,0.0,1.0,2660183327.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4000.0,0.0,"Rua Josita Almeida, 240 - Altiplano Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-62m2-id-2660183327/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5ffa07053a9e0e7d3c43ba6db33676d1/apartamento-com-2-quartos-para-alugar-62m-no-altiplano-cabo-branco-joao-pessoa.jpg
0.0,,45.0,0.0,2.0,,1.0,0.0,2668159907.0,,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3500.0,1.0,"Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cabo-branco-joao-pessoa-pb-45m2-id-2668159907/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cb3ab75f385c4a1908866d24badb8655/apartamento-com-2-quartos-para-alugar-45m-no-cabo-branco-joao-pessoa.jpg
1.0,,32.0,0.0,1.0,,1.0,1.0,2658149010.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,360.0,0.0,"Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-cabo-branco-joao-pessoa-pb-32m2-id-2658149010/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/04706cc4181d3ef33bd4d18367ec1188/apartamento-com-1-quarto-para-alugar-32m-no-cabo-branco-joao-pessoa.jpg
1.0,,40.0,0.0,1.0,,0.0,0.0,2649136158.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4000.0,0.0,"Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tambau-joao-pessoa-pb-40m2-id-2649136158/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e216ce755cfe9d13b9a9ba246f09e6af/apartamento-com-2-quartos-para-alugar-40m-no-tambau-joao-pessoa.jpg
1.0,7.0,80.0,0.0,2.0,,1.0,1.0,2657951172.0,,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4500.0,0.0,"Rua Poeta Luiz Raimundo Batista de Carvalho, 1 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-80m2-id-2657951172/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f40bfc9e4d5fa6ad0e871e4c458435fb/apartamento-com-3-quartos-para-alugar-80m-no-jardim-oceania-joao-pessoa.jpg
1.0,,220.0,0.0,2.0,,1.0,1.0,2480148258.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,9200.0,1.0,"Altiplano Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-220m2-id-2480148258/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/466c9f10fe21561cb98ee4cc454ab18e/apartamento-com-3-quartos-para-alugar-220m-no-altiplano-cabo-branco-joao-pessoa.jpg
0.0,,120.0,0.0,2.0,,0.0,0.0,2645321198.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4400.0,0.0,"Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-jardim-oceania-joao-pessoa-pb-120m2-id-2645321198/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cbad5c7d9d5719c979c81f8349175e12/apartamento-com-3-quartos-para-alugar-120m-no-jardim-oceania-joao-pessoa.jpg
0.0,,119.0,0.0,1.0,,1.0,0.0,2669145218.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3500.0,0.0,"Aeroclube, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-aeroclube-joao-pessoa-pb-119m2-id-2669145218/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7f9a139e3ad1b5b2a93e2883e21be2b5/apartamento-com-3-quartos-para-alugar-119m-no-aeroclube-joao-pessoa.jpg
0.0,8.0,225.0,1.0,6.0,,1.0,0.0,2669424595.0,,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,5000.0,0.0,"Miramar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-miramar-joao-pessoa-pb-225m2-id-2669424595/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d39caca1170b655c9791c42e933ed7d6/apartamento-com-4-quartos-para-alugar-225m-no-miramar-joao-pessoa.jpg
1.0,6.0,175.0,0.0,5.0,,1.0,1.0,2634263136.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,7200.0,1.0,"Manaíra, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-manaira-joao-pessoa-pb-175m2-id-2634263136/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e466cafb910fb1649c07654e4e16ea64/apartamento-com-3-quartos-para-alugar-175m-no-manaira-joao-pessoa.jpg
,,10.0,,1.0,,,,2666583120.0,,,,,,1.0,,,,,2700.0,,"Rua Professor Joaquim Santiago, 39 - Expedicionários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-expedicionarios-joao-pessoa-pb-10m2-id-2666583120/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ce2b9d8ecb88cb2a501292e5b3eaccf0/apartamento-com-1-quarto-para-alugar-10m-no-expedicionarios-joao-pessoa.jpg
,3.0,73.0,,2.0,,,,2628151070.0,,,,,,2.0,,,,2.0,6500.0,,"Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-bessa-joao-pessoa-pb-73m2-id-2628151070/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/60033cda2a383c71debf1d00c38cfd01/apartamento-com-2-quartos-para-alugar-73m-no-bessa-joao-pessoa.jpg
0.0,,61.0,0.0,2.0,,0.0,0.0,2645303394.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,3200.0,0.0,"Rua Moacir Rocha de Mendonça - Aeroclube, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-aeroclube-joao-pessoa-pb-61m2-id-2645303394/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b11aed6819fcda00efef3624c424bb08/apartamento-com-2-quartos-para-alugar-61m-no-aeroclube-joao-pessoa.jpg
1.0,2.0,40.0,0.0,1.0,600.0,1.0,1.0,2657820305.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2700.0,0.0,"Avenida Governador Argemiro de Figueiredo, 204 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-bessa-joao-pessoa-pb-40m2-id-2657820305/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ef128a5c3747c3563afc894f8a0b1bb0/apartamento-com-1-quarto-para-alugar-40m-no-bessa-joao-pessoa.jpg
0.0,8.0,68.0,1.0,2.0,658.0,0.0,0.0,2661080262.0,790.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3500.0,0.0,"Avenida Governador Argemiro de Figueiredo, 000 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jardim-oceania-joao-pessoa-pb-68m2-id-2661080262/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/16c14fee8ccd551ae36b2a72b4d9af9c/apartamento-com-2-quartos-para-alugar-68m-no-jardim-oceania-joao-pessoa.jpg
1.0,28.0,220.0,0.0,3.0,1581.0,1.0,1.0,2595717269.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,6951.0,1.0,"Rua Bancário Elias Feliciano Madruga, 300 - Altiplano Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-220m2-id-2595717269/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/28e4decba8ab815d569f5624ef209220/apartamento-com-3-quartos-para-alugar-220m-no-altiplano-cabo-branco-joao-pessoa.jpg
1.0,21.0,140.0,0.0,4.0,,1.0,1.0,2666198912.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,12500.0,1.0,"Avenida Severino Massa Spinelli, 270 - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-tambau-joao-pessoa-pb-140m2-id-2666198912/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cbc5b759c28b0927e3e353b98ee1b496/apartamento-com-3-quartos-para-alugar-140m-no-tambau-joao-pessoa.jpg
,,60.0,,2.0,503.0,,,2642115123.0,,,,,,2.0,,,,1.0,3000.0,,"Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cabo-branco-joao-pessoa-pb-60m2-id-2642115123/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/40455ce9c6d9cc4808c6eec05e75b070/apartamento-com-2-quartos-para-venda-ou-aluguel-60m-no-cabo-branco-joao-pessoa.jpg
,,120.0,,2.0,,,,2665906952.0,,,,,,2.0,,,,1.0,3500.0,,"Rua Major José Eugênio Lins, 555 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cabo-branco-joao-pessoa-pb-120m2-id-2665906952/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cf78ee33fe695172d198e568abfddfc9/apartamento-com-2-quartos-para-alugar-120m-no-cabo-branco-joao-pessoa.jpg
0.0,,28.0,0.0,1.0,437.0,1.0,0.0,2566756224.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2000.0,0.0,"Avenida Almirante Tamandaré - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-tambau-joao-pessoa-pb-28m2-id-2566756224/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0a45db3489345e512bd75437e5ce82d1/apartamento-com-1-quarto-para-alugar-28m-no-tambau-joao-pessoa.jpg
0.0,,33.0,1.0,1.0,415.0,1.0,1.0,2652820874.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1500.0,0.0,"Avenida Cabo Branco - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-cabo-branco-joao-pessoa-pb-33m2-id-2652820874/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4292a2c768073270beaa79f87af4b8b7/apartamento-com-1-quarto-para-alugar-33m-no-cabo-branco-joao-pessoa.jpg
,5.0,88.0,,2.0,,,,2659780401.0,,,,,,3.0,,,,2.0,4500.0,,"Avenida Índio Arabutan, 800 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-cabo-branco-joao-pessoa-pb-88m2-id-2659780401/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/201a1c76b4df5c596971d4371d8422bb/apartamento-com-3-quartos-para-alugar-88m-no-cabo-branco-joao-pessoa.jpg
0.0,2.0,45.0,0.0,1.0,,1.0,1.0,2654797275.0,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2600.0,0.0,"Avenida Antônio Lira, 777 - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tambau-joao-pessoa-pb-45m2-id-2654797275/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8abdae630d87005116e273e40bdf6964/apartamento-com-2-quartos-para-alugar-45m-no-tambau-joao-pessoa.jpg
,2.0,140.0,,4.0,,,,2655566293.0,,,,,,3.0,,,,2.0,6500.0,,"Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-jardim-oceania-joao-pessoa-pb-140m2-id-2655566293/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d4fe7417356f888a2c0262b488654aca/apartamento-com-3-quartos-para-alugar-140m-no-jardim-oceania-joao-pessoa.jpg
,,80.0,,1.0,,,,2646554831.0,,,,,,3.0,,,,1.0,2397.0,,"Rua Walda Cruz Cordeiro - João Agripino, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-joao-agripino-joao-pessoa-pb-80m2-id-2646554831/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cbc1a62392d238c2326b9bce32dcc1b8/apartamento-com-3-quartos-para-alugar-80m-no-joao-agripino-joao-pessoa.jpg
0.0,,60.0,1.0,1.0,420.0,1.0,0.0,2621164225.0,,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2000.0,0.0,"Rua Francisco Carneiro de Araújo - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-cabo-branco-joao-pessoa-pb-60m2-id-2621164225/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e7156246fbd59793fec59acf948e73f1/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
1.0,15.0,45.0,0.0,1.0,550.0,1.0,1.0,2662401560.0,900.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3000.0,0.0,"Rua das Acácias, 115 - Miramar, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-miramar-joao-pessoa-pb-45m2-id-2662401560/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2637a55d661371416ba278ab49db3a91/apartamento-com-2-quartos-para-alugar-45m-no-miramar-joao-pessoa.jpg
1.0,,61.0,0.0,1.0,630.0,0.0,0.0,2587696503.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3000.0,0.0,"Rua Professora Maria Sales, 950 - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-tambau-joao-pessoa-pb-61m2-id-2587696503/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fbd3ebf82626ec0218149948d6e4b048/apartamento-com-2-quartos-para-alugar-61m-no-tambau-joao-pessoa.jpg
0.0,4.0,82.0,1.0,2.0,,0.0,0.0,2657628470.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3500.0,0.0,"Avenida Governador Argemiro de Figueiredo, 2.349 - Bessa, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-bessa-joao-pessoa-pb-82m2-id-2657628470/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2637e9feb93b30530e2a671e09eeb584/apartamento-com-3-quartos-para-alugar-82m-no-bessa-joao-pessoa.jpg
1.0,4.0,274.0,1.0,6.0,,1.0,1.0,2661166052.0,,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,7900.0,1.0,"Avenida Infante Dom Henrique, 1 - Tambaú, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-mobiliado-tambau-joao-pessoa-pb-274m2-id-2661166052/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/8cc248ab7cbe7c0e32c5182f7ad8998b/apartamento-com-4-quartos-para-alugar-274m-no-tambau-joao-pessoa.jpg
0.0,,157.0,0.0,4.0,,1.0,1.0,2649620058.0,,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6000.0,0.0,"Rua Osiris de Belli - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-cabo-branco-joao-pessoa-pb-157m2-id-2649620058/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4d28b5ffea557c25fe9b7284a56409c4/apartamento-com-4-quartos-para-alugar-157m-no-cabo-branco-joao-pessoa.jpg
0.0,,93.0,0.0,1.0,,0.0,1.0,2642469588.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4000.0,0.0,"Avenida Governador Argemiro de Figueiredo, 1330 - Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-oceania-joao-pessoa-pb-93m2-id-2642469588/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f0f1976385083b00a33b1c4ecec6fe67/apartamento-com-3-quartos-para-venda-ou-aluguel-93m-no-jardim-oceania-joao-pessoa.jpg
0.0,,160.0,0.0,2.0,,0.0,0.0,2650926496.0,,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,6500.0,0.0,"Jardim Oceania, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-jardim-oceania-joao-pessoa-pb-160m2-id-2650926496/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/55c68ff91dd96fe1eceb1abce234985f/apartamento-com-3-quartos-para-alugar-160m-no-jardim-oceania-joao-pessoa.jpg
0.0,,76.0,1.0,1.0,,1.0,0.0,2640378057.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2200.0,0.0,"Rua Professora Josefa Di Lorenzo Souza - Portal do Sol, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-portal-do-sol-joao-pessoa-pb-76m2-id-2640378057/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cc51fb37b54edb7f5fca8a6f26a8fdba/apartamento-com-3-quartos-para-alugar-76m-no-portal-do-sol-joao-pessoa.jpg
,,60.0,,2.0,,,,2671170031.0,,,,,,2.0,,,,1.0,3800.0,,"Avenida Cabo Branco, 0 - Cabo Branco, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cabo-branco-joao-pessoa-pb-60m2-id-2671170031/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/704b643d41d25aaa0fc01f294d6804b2/apartamento-com-2-quartos-para-alugar-60m-no-cabo-branco-joao-pessoa.jpg
,,55.0,,1.0,,,,2652630307.0,,,,,,2.0,,,,,2700.0,,"Rua Professor Joaquim Santiago - Expedicionários, João Pessoa - PB",apartamentos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-cozinha-expedicionarios-joao-pessoa-pb-55m2-id-2652630307/,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/11165afffaa87ff597618954d0da8c8e/apartamento-com-2-quartos-para-alugar-55m-no-expedicionarios-joao-pessoa.jpg
