"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,300,1,5,NA,0,0,2634144025,NA,0,0,0,0,4,0,0,0,4,1350000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-interfone-plano-diretor-sul-palmas-to-300m2-id-2634144025/",-10.21242,-48.3312
0,NA,370,1,1,NA,0,0,2587993205,NA,1,0,0,0,4,0,0,0,2,1299000,1,"ARSO 33 Rua 5 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-plano-diretor-sul-palmas-to-370m2-id-2587993205/",-10.201218363435,-48.352121614571
NA,NA,201,NA,5,NA,NA,NA,2640823051,NA,NA,NA,NA,NA,3,NA,NA,NA,4,1250000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-201m2-id-2640823051/",-10.21242,-48.3312
0,NA,253,1,1,NA,0,0,2655379182,NA,1,0,0,0,4,0,0,0,4,1349000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-plano-diretor-sul-palmas-to-253m2-id-2655379182/",-10.21242,-48.3312
NA,NA,150,NA,4,NA,NA,NA,2650153471,NA,NA,NA,NA,NA,3,NA,NA,NA,2,850000,NA,"ARSE 12 Alameda 4, 000 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-plano-diretor-sul-palmas-to-150m2-id-2650153471/",-10.243850010561,-48.326170038584
0,NA,145,1,1,NA,0,1,2634091987,NA,1,0,0,0,3,0,0,0,2,699000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-145m2-id-2634091987/",-10.21242,-48.3312
0,NA,120,1,2,NA,0,1,2655214079,NA,1,0,0,0,3,0,0,0,2,465000,1,"Quadra ARSO 101 Alameda 39 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-120m2-id-2655214079/",-10.246799079259,-48.34252733879
NA,NA,186,NA,3,NA,NA,NA,2598567855,NA,NA,NA,NA,NA,3,NA,NA,NA,2,795000,NA,"ARSO 31 Alameda 11 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-186m2-id-2598567855/",-10.250550001045,-48.321209963561
0,NA,67,1,1,NA,0,0,2654151960,NA,0,0,0,0,2,0,0,0,1,220000,0,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-plano-diretor-sul-palmas-to-67m2-id-2654151960/",-10.21242,-48.3312
NA,NA,250,NA,5,NA,NA,NA,2543411209,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,849000,NA,"Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-plano-diretor-sul-palmas-to-250m2-id-2543411209/",-10.21242,-48.3312
0,NA,156,0,2,NA,0,0,2648734291,NA,0,0,0,0,3,0,0,0,NA,750000,1,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-156m2-id-2648734291/",-10.21242,-48.3312
0,NA,109,1,3,NA,0,0,2624587632,NA,1,0,0,0,3,0,0,0,2,570000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-109m2-id-2624587632/",-10.21242,-48.3312
